,age,avg_time,category,geek_rating,id,max_players,mechanic,min_players,name,rank,rating_count,weight,year
4029,12,40,"['Card Game', 'Horror', 'Science Fiction']",6.9512,230342,2,"['Area Control / Area Influence', 'Hand Management', 'Take That', 'Variable Player Powers']",2,InBetween,2244.0,13,2.4615,2017
4030,8,60,"['Fantasy', 'Racing']",5.97162,195518,8,"['Action / Movement Programming', 'Grid Movement', 'Hand Management', 'Modular Board', 'Partnerships', 'Simultaneous Action Selection', 'Variable Player Powers']",3,Crazy Karts,6349.0,5,2.0,2016
4031,10,75,"['Economic', 'Renaissance']",7.625660000000001,213984,5,"['Area Control / Area Influence', 'Card Drafting', 'Point to Point Movement']",2,Notre Dame: 10th Anniversary,,31,2.5484,2017
4032,10,30,['Animals'],6.08333,107384,5,['Cooperative Play'],2,Antarctica,,0,0.0,2011
4033,12,100,"['Economic', 'Expansion for Base-game', 'Medieval', 'Travel']",8.108939999999999,186554,4,"['Dice Rolling', 'Route/Network Building', 'Variable Player Powers', 'Worker Placement']",2,The Voyages of Marco Polo: The New Characters,,19,3.1579,2015
4034,13,60,"['Adventure', 'Dice', 'Fantasy', 'Fighting', 'Renaissance']",6.7660800000000005,162480,4,"['Cooperative Play', 'Dice Rolling', 'Modular Board']",2,Rise of the Kage,7055.0,9,3.2222,2015
4035,8,45,"['Deduction', 'Humor', 'Memory', 'Party Game']",6.12786,202732,12,"['Hand Management', 'Memory', 'Partnerships', 'Variable Player Powers']",2,Raise Your Goblets,3730.0,16,1.375,2016
4036,14,90,"['Ancient', 'Card Game', 'Expansion for Base-game', 'Miniatures', 'Mythology']",8.91818,255588,5,"['Area Control / Area Influence', 'Area Movement', 'Card Drafting', 'Hand Management', 'Modular Board', 'Variable Phase Order']",2,Inis: Seasons of Inis,,3,3.0,2019
4037,13,120,"['American West', 'City Building', 'Economic', 'Industry / Manufacturing', 'Territory Building']",7.35849,32002,4,"['Action Point Allowance System', 'Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Hand Management', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers', 'Voting']",2,Forged in Steel,3239.0,15,3.6,2016
4038,10,90,"['Adventure', 'Fantasy', 'Science Fiction']",6.27433,261529,5,"['Action / Movement Programming', 'Auction/Bidding', 'Hand Management']",2,The Boldest,7071.0,5,2.2,2018
4039,6,20,"['Action / Dexterity', 'Animals', ""Children's Game"", 'Racing']",6.49827,171129,4,['Roll / Spin and Move'],2,Spinderella,2533.0,50,1.16,2015
4040,14,60,"['Bluffing', 'Civilization', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Medieval']",7.291510000000001,174738,5,"['Action / Movement Programming', 'Area Control / Area Influence', 'Area Movement', 'Take That', 'Variable Phase Order', 'Variable Player Powers']",1,Tiny Epic Kingdoms: Heroes' Call,,11,2.1818,2016
4041,12,45,"['Card Game', 'Educational', 'Political', 'Religious']",6.58827,200834,2,"['Area Control / Area Influence', 'Card Drafting', 'Simulation']",2,Sola Fide: The Reformation,3648.0,10,2.0,2016
4042,7,0,"[""Children's Game""]",4.8125,49301,4,"['Point to Point Movement', 'Set Collection']",2,Stop Thief!,,0,0.0,1985
4043,12,60,"['Card Game', 'Fantasy', 'Medieval', 'Video Game Theme']",7.1041,242667,4,"['Cooperative Play', 'Deck / Pool Building', 'Hand Management']",1,Dark Souls: The Card Game,3230.0,23,2.5217,2018
4044,10,45,"['Dice', 'Medical', 'Real-time', 'Science Fiction']",7.31054,216597,5,"['Cooperative Play', 'Dice Rolling', 'Press Your Luck']",1,Flatline,1415.0,23,2.2174,2017
4045,14,180,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Novel-based', 'Puzzle']",8.65962,229987,5,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Partnerships', 'Pick-up and Deliver', 'Role Playing', 'Variable Player Powers']",1,Mansions of Madness: Second Edition – Streets of Arkham: Expansion,,6,2.5,2017
4046,14,90,['Fantasy'],6.63095,248763,4,[],2,Magic: The Gathering – Heroes of Dominaria Board Game,7099.0,3,2.3333,2018
4047,12,75,"['Wargame', 'World War II']",8.0054,219101,3,"['Action Point Allowance System', 'Campaign / Battle Card Driven', 'Cooperative Play', 'Dice Rolling']",1,Pavlov's House,3000.0,13,2.5385,2018
4048,12,90,"['Fantasy', 'Territory Building']",8.54885,265402,5,"['Area Control / Area Influence', 'Grid Movement', 'Modular Board', 'Pick-up and Deliver', 'Route/Network Building', 'Tile Placement']",1,In the Hall of the Mountain King,,0,0.0,2019
4049,9,60,['Pirates'],6.6891,172613,4,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Set Collection', 'Simultaneous Action Selection', 'Variable Phase Order']",2,Pirates of the 7 Seas,3677.0,9,2.5556,2015
4050,17,30,"['Humor', 'Mature / Adult', 'Party Game', 'Real-time']",7.06204,173761,8,"['Line Drawing', 'Paper-and-Pencil']",4,Telestrations After Dark,2045.0,14,1.0,2015
4051,13,30,"['Card Game', 'Science Fiction']",6.91173,171226,2,"['Hand Management', 'Take That']",2,Starfighter,2674.0,26,2.8462,2015
4052,12,40,"['Card Game', 'Industry / Manufacturing', 'World War II']",6.52862,177249,5,['Hand Management'],1,The Manhattan Project: Chain Reaction,2088.0,41,1.8780000000000001,2016
4053,8,20,"['Abstract Strategy', 'Card Game', 'Electronic', 'Memory', 'Print & Play']",6.594760000000001,169530,2,"['Memory', 'Modular Board', 'Route/Network Building']",2,Resistor_,4520.0,11,2.1818,2015
4054,10,13,"['Card Game', 'Political']",6.53627,203828,2,"['Area Control / Area Influence', 'Campaign / Battle Card Driven', 'Hand Management']",2,13 Minutes: The Cuban Missile Crisis,2728.0,32,2.0938,2017
4055,8,30,['Animals'],6.664280000000001,191572,4,['Set Collection'],2,Animals on Board,1667.0,26,1.5,2016
4056,12,90,['Sports'],7.509110000000001,238638,4,"['Area Movement', 'Pattern Building', 'Set Collection']",2,Castell,1231.0,42,3.2381,2018
4057,10,80,['Science Fiction'],6.8273,160744,4,"['Set Collection', 'Worker Placement']",1,Far Space Foundry,3293.0,16,2.6875,2015
4058,12,30,"['Memory', 'Science Fiction']",6.70131,229791,2,"['Dice Rolling', 'Hand Management', 'Memory', 'Pattern Building', 'Pattern Recognition', 'Set Collection', 'Time Track', 'Variable Phase Order', 'Variable Player Powers']",1,Triplock,2816.0,19,2.1053,2017
4059,12,2160,"['Wargame', 'World War II']",7.601489999999999,160606,8,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",2,Day of Days: The Invasion of Normandy 1944,5313.0,13,2.7692,2015
4060,12,40,"['Card Game', 'Fighting', 'Video Game Theme']",6.49763,206156,3,"['Action / Movement Programming', 'Cooperative Play', 'Deck / Pool Building', 'Hand Management']",1,SUPERHOT: The Card Game,2986.0,24,2.375,2017
4061,13,90,['Fantasy'],5.87714,175592,6,"['Modular Board', 'Worker Placement']",1,The Village Crone,8023.0,8,2.625,2015
4062,14,60,"['Deduction', 'Murder/Mystery']",6.885610000000001,145601,4,"['Cooperative Play', 'Hand Management', 'Set Collection', 'Variable Player Powers']",2,Deadline,2952.0,12,2.1667,2017
4063,10,60,"['Adventure', 'Exploration', 'Mythology']",7.16587,171356,4,"['Cooperative Play', 'Hand Management', 'Point to Point Movement', 'Simultaneous Action Selection', 'Variable Player Powers']",1,Argonauts,3826.0,17,2.1176,2015
4064,18,90,"['Adventure', 'Expansion for Base-game', 'Mature / Adult', 'Movies / TV / Radio theme', 'Puzzle']",7.4261800000000004,220836,4,"['Cooperative Play', 'Dice Rolling', 'Role Playing', 'Storytelling', 'Time Track', 'Variable Player Powers']",2,T.I.M.E Stories: Estrella Drive,,4,2.0,2017
4065,0,120,"['Wargame', 'World War II']",7.566669999999999,35219,2,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",2,"La Bataille de France, 1940",7357.0,13,3.4615,2015
4066,10,30,['Dice'],7.69112,269210,4,"['Dice Rolling', 'Paper-and-Pencil']",1,Twice As Clever,1000.0,26,2.2308,2019
4067,14,60,"['Collectible Components', 'Comic Book / Strip', 'Dice', 'Fighting']",7.37125,168998,2,"['Deck / Pool Building', 'Dice Rolling', 'Variable Player Powers']",2,Marvel Dice Masters: Age of Ultron,1164.0,22,2.3636,2015
4068,0,1440,"['Wargame', 'World War I']",7.63467,156843,7,"['Dice Rolling', 'Hex-and-Counter']",1,Balance of Powers,6502.0,10,3.7,2015
4069,10,150,"['Medieval', 'Wargame']",6.86366,55781,2,"['Area Control / Area Influence', 'Area Movement', 'Dice Rolling', 'Simulation']",1,Warriors of Japan,6929.0,6,2.1667,2016
4070,12,180,"['Ancient', 'Civilization', 'Medieval', 'Renaissance', 'Wargame']",7.12257,224,6,"['Area Control / Area Influence', 'Dice Rolling', 'Hand Management']",3,History of the World,669.0,482,2.7842,1991
4071,10,40,"['Abstract Strategy', 'Mythology', 'Territory Building']",7.152410000000001,199793,4,"['Area Control / Area Influence', 'Card Drafting', 'Grid Movement', 'Variable Player Powers']",2,Dokmus,1757.0,16,2.0625,2016
4072,10,20,"['Animals', 'Deduction', 'Exploration', 'Party Game', 'Racing', 'Real-time', 'Spies/Secret Agents']",6.8137300000000005,246297,8,"['Modular Board', 'Point to Point Movement', 'Variable Player Powers']",2,Shadows: Amsterdam,2598.0,9,1.2222,2018
4073,10,90,"['Party Game', 'Word Game']",4.75,22222,6,['Storytelling'],3,Imagine,,0,0.0,1996
4074,8,20,"['American West', 'Bluffing', 'Deduction', 'Dice', 'Expansion for Base-game', 'Fighting', 'Party Game']",7.66171,193614,8,"['Dice Rolling', 'Partnerships', 'Player Elimination', 'Variable Player Powers']",3,BANG! The Dice Game: Old Saloon,,9,1.5556,2016
4075,14,45,"['Aviation / Flight', 'Collectible Components', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction', 'Wargame']",7.969289999999999,183562,2,"['Action / Movement Programming', 'Dice Rolling', 'Variable Player Powers']",2,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,301.0,44,2.8409,2015
4076,8,30,"['Dice', 'Fantasy', 'Racing']",6.24161,175495,6,"['Dice Rolling', 'Grid Movement', 'Take That', 'Variable Player Powers']",2,Titan Race,3845.0,13,1.6154,2015
4077,13,60,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting']",8.32082,154828,5,"['Cooperative Play', 'Hand Management', 'Variable Player Powers']",2,Sentinels of the Multiverse: Wrath of the Cosmos,,22,2.5455,2015
4078,5,180,"['Abstract Strategy', 'Animals', 'Dice', 'Game System', 'Science Fiction', 'Space Exploration']",7.971769999999999,187988,10,"['Area Control / Area Influence', 'Betting/Wagering', 'Cooperative Play', 'Dice Rolling', 'Modular Board', 'Pattern Building', 'Player Elimination', 'Press Your Luck', 'Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection', 'Tile Placement']",1,Pyramid Arcade,,11,2.3636,2016
4079,0,60,"['Medieval', 'Miniatures', 'Sports']",7.992380000000001,155451,2,"['Action Point Allowance System', 'Dice Rolling']",2,Guild Ball,2164.0,13,3.6154,2015
4080,10,45,"['Dice', 'Trains']",6.88404,182704,5,"['Card Drafting', 'Dice Rolling', 'Paper-and-Pencil', 'Pick-up and Deliver', 'Route/Network Building']",1,SteamRollers,1978.0,18,2.1667,2015
4081,12,45,"['Adventure', 'Fantasy', 'Fighting', 'Miniatures', 'Mythology', 'Renaissance']",7.564760000000001,152172,4,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Partnerships', 'Role Playing', 'Storytelling', 'Time Track', 'Variable Player Powers']",1,Nova Aetas,5686.0,8,3.375,2016
4082,12,360,"['Wargame', 'World War I']",7.363119999999999,157653,4,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Point to Point Movement', 'Simulation']",2,Illusions of Glory,5014.0,10,3.5,2017
4083,12,0,"['Expansion for Base-game', 'Renaissance']",8.22808,229123,5,"['Card Drafting', 'Dice Rolling', 'Set Collection', 'Variable Player Powers', 'Worker Placement']",2,Lorenzo il Magnifico: Houses of Renaissance,,19,3.5263,2017
4084,10,30,"['Dice', 'Fantasy', 'Nautical']",7.328539999999999,206084,2,"['Cooperative Play', 'Modular Board', 'Roll / Spin and Move', 'Set Collection']",1,Nautilion,1640.0,20,1.85,2016
4085,12,15,"['Animals', 'Bluffing', 'Deduction', 'Murder/Mystery']",6.34542,174476,4,"['Action / Movement Programming', 'Memory', 'Modular Board', 'Player Elimination', 'Secret Unit Deployment']",2,10' to Kill,2856.0,42,1.6667,2015
4086,14,60,"['Card Game', 'Fantasy', 'Horror', 'Humor', 'Medieval', 'Mythology', 'Science Fiction', 'Spies/Secret Agents', 'Zombies']",7.630539999999999,177802,2,"['Area Control / Area Influence', 'Hand Management', 'Take That', 'Variable Phase Order']",2,Smash Up: It's Your Fault!,837.0,13,2.0,2016
4087,10,25,"['Abstract Strategy', 'Card Game', 'Deduction']",6.56877,181440,4,"['Area Control / Area Influence', 'Hand Management', 'Variable Player Powers']",2,Hack Trick,3759.0,16,1.4375,2015
4088,13,60,"['Card Game', 'Space Exploration']",7.03442,191177,4,"['Card Drafting', 'Hand Management', 'Simulation', 'Simultaneous Action Selection']",1,Space Race: The Card Game,2746.0,18,2.9444,2017
4089,10,45,"['Dice', 'Fighting', 'Nautical', 'Pirates', 'Racing']",6.894080000000001,201509,6,"['Action / Movement Programming', 'Area Control / Area Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Press Your Luck', 'Simultaneous Action Selection', 'Take That', 'Variable Player Powers']",2,Dead Man's Doubloons,3020.0,10,2.3,2018
4090,12,60,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",8.573,248084,5,"['Cooperative Play', 'Deck / Pool Building']",1,Legendary: A Marvel Deck Building Game – World War Hulk,,5,2.2,2018
4091,0,90,"['American Revolutionary War', 'Wargame']",8.4751,199182,2,"['Campaign / Battle Card Driven', 'Dice Rolling', 'Hand Management', 'Hex-and-Counter', 'Modular Board']",2,Commands & Colors Tricorne: The American Revolution,3778.0,12,2.5,2017
4092,12,0,"['Adventure', 'Expansion for Base-game', 'Miniatures', 'Movies / TV / Radio theme', 'Science Fiction']",8.54395,205900,5,"['Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing']",2,Star Wars: Imperial Assault – Jabba's Realm,,1,3.0,2017
4093,14,60,"['Card Game', 'Comic Book / Strip', 'Expansion for Base-game']",7.739669999999999,200983,5,"['Cooperative Play', 'Deck / Pool Building']",1,Legendary: A Marvel Deck Building Game – Deadpool,,4,1.5,2016
4094,12,30,"['Dice', 'Fighting', 'Wargame']",7.85341,176524,2,"['Area Enclosure', 'Deck / Pool Building', 'Dice Rolling', 'Hand Management']",1,Hoplomachus: Origins,2308.0,22,3.0455,2015
4095,10,50,['Animals'],7.35393,200853,5,['Tile Placement'],2,Habitats,1453.0,12,2.1667,2016
4096,10,20,"['Card Game', 'Negotiation', 'Pirates']",6.2733099999999995,194523,4,"['Rock-Paper-Scissors', 'Set Collection', 'Simultaneous Action Selection']",2,HMS Dolores,3374.0,19,1.3158,2016
4097,12,90,['Science Fiction'],7.10497,156442,7,"['Pick-up and Deliver', 'Worker Placement']",2,Asking for Trobils,2171.0,34,2.0882,2015
4098,14,45,['Card Game'],7.2091899999999995,216632,6,"['Take That', 'Trick-taking', 'Variable Player Powers']",3,Tournament at Camelot,1888.0,15,2.5333,2017
4099,12,45,"['Bluffing', 'Card Game']",6.77844,176803,6,"['Card Drafting', 'Set Collection', 'Variable Player Powers', 'Voting']",3,Overseers,2420.0,22,2.0455,2015
4100,14,45,"['Ancient', 'Card Game', 'Mythology', 'Religious']",7.344310000000001,175223,4,"['Card Drafting', 'Deck / Pool Building', 'Hand Management']",1,Valley of the Kings: Afterlife,965.0,48,2.25,2015
4101,6,15,"['Fighting', 'Party Game', 'Zombies']",5.24788,162093,12,"['Player Elimination', 'Rock-Paper-Scissors', 'Variable Player Powers']",2,I Hate Zombies,16692.0,26,1.0385,2015
4102,8,50,"['Card Game', 'Expansion for Base-game', 'Nautical', 'Pirates']",7.522989999999999,181899,5,"['Card Drafting', 'Cooperative Play', 'Press Your Luck', 'Set Collection']",1,Port Royal: Just One More Contract...,,30,1.8,2015
4103,14,240,"['Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Horror', 'Novel-based']",8.558580000000001,220913,8,"['Cooperative Play', 'Dice Rolling', 'Point to Point Movement', 'Role Playing', 'Storytelling', 'Variable Player Powers']",1,Eldritch Horror: Cities in Ruin,,9,2.8889,2017
4104,14,180,"['Civilization', 'Exploration', 'Science Fiction']",6.50826,187785,6,"['Area Control / Area Influence', 'Worker Placement']",2,Glenn Drover's Empires: Galactic Rebellion,7374.0,4,3.25,2016
4105,14,150,"['Aviation / Flight', 'Economic']",7.0354399999999995,133285,5,"['Auction/Bidding', 'Point to Point Movement', 'Route/Network Building']",3,Tin Goose,2722.0,14,3.0,2016
4106,6,30,"['Abstract Strategy', 'Fantasy', 'Puzzle']",6.87838,243994,5,"['Pattern Building', 'Set Collection', 'Tile Placement']",1,Swordcrafters,5549.0,3,1.3333,2018
4107,12,60,"['Card Game', 'Humor', 'Medieval']",6.927160000000001,204817,5,"['Area Control / Area Influence', 'Deck / Pool Building', 'Dice Rolling']",2,Henchmania,3292.0,13,2.0,2016
4108,12,80,"['Expansion for Base-game', 'Medieval', 'Nautical']",8.22494,210163,5,"['Hand Management', 'Set Collection', 'Worker Placement']",2,Raiders of the North Sea: Hall of Heroes,,23,2.6957,2018
4109,7,0,"['Animals', 'Card Game', 'Comic Book / Strip', 'Expansion for Base-game', 'Humor']",7.0906199999999995,204053,6,"['Hand Management', 'Player Elimination', 'Press Your Luck', 'Set Collection', 'Take That']",2,Exploding Kittens: Imploding Kittens,,10,1.1,2016
4110,15,45,"['Fantasy', 'Fighting', 'Humor']",6.77677,173200,6,"['Dice Rolling', 'Hand Management', 'Take That']",2,Epic Spell Wars of the Battle Wizards: Rumble at Castle Tentakill,1742.0,33,1.6061,2015
4111,10,0,"['Fantasy', 'Miniatures', 'Wargame']",6.891430000000001,183271,5,"['Dice Rolling', 'Grid Movement', 'Hand Management', 'Modular Board', 'Partnerships', 'Variable Player Powers']",2,Magic: The Gathering – Arena of the Planeswalkers: Battle for Zendikar,,9,2.3333,2015
4112,12,0,"['Adventure', 'Expansion for Base-game', 'Exploration', 'Fantasy', 'Fighting', 'Miniatures']",8.718169999999999,226868,1,"['Campaign / Battle Card Driven', 'Grid Movement', 'Hand Management', 'Modular Board', 'Storytelling', 'Variable Player Powers']",1,Gloomhaven: Solo Scenarios,,3,4.0,2017
4113,14,300,"['Adventure', 'Card Game', 'Economic', 'Political', 'Science Fiction']",8.41869,169141,5,"['Area Movement', 'Dice Rolling', 'Trading', 'Variable Player Powers']",2,Fallen Land: A Post Apocalyptic Board Game,3579.0,26,3.7308,2017
4114,8,15,"['Farming', 'Transportation']",6.953539999999999,205045,10,"['Line Drawing', 'Route/Network Building']",1,Avenue,1615.0,20,1.45,2016
4115,10,80,"['Card Game', 'Industry / Manufacturing', 'Trains']",7.218369999999999,192945,4,"['Card Drafting', 'Hand Management', 'Set Collection', 'Worker Placement']",2,Coal Baron: The Great Card Game,1394.0,24,2.7083,2016
4116,13,180,"['Miniatures', 'Science Fiction', 'Space Exploration']",8.2375,196712,9,"['Cooperative Play', 'Dice Rolling', 'Grid Movement', 'Modular Board', 'Role Playing', 'Storytelling']",1,Battlestations: Second Edition,3548.0,4,3.75,2017
4117,12,100,"['Animals', 'Card Game', 'Educational', 'Environmental', 'Prehistoric']",7.927239999999999,232414,6,['Hand Management'],2,Oceans,6131.0,6,2.6667,2019
4118,15,3000,"['Wargame', 'World War II']",8.50409,163097,0,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']",2,Beyond the Rhine,4535.0,13,4.3846,2015
4119,14,180,"['Adventure', 'Exploration', 'Fantasy', 'Fighting', 'Horror', 'Miniatures', 'Murder/Mystery', 'Puzzle']",8.23605,206547,5,"['Area Movement', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Partnerships', 'Pick-up and Deliver', 'Role Playing', 'Variable Player Powers']",1,Mansions of Madness: Second Edition – Recurring Nightmares: Figure and Tile Collection,,7,2.7143,2016
