,rank,id,name,age,avg_time,min_players,max_players,mechanic,category,weight,year,geek,avg,num_rev
2549,,267319,Roam,8,45,2,4,"['Area Control / Area Influence', 'Deck / Pool Building']",['Fantasy'],0.0,2019,,7.08,5.0
2550,,211238,Anachrony: Doomsday Enhancement Pack,0,120,1,4,"['Variable Player Powers', 'Worker Placement']","['Economic', 'Science Fiction']",3.5,2017,5.808,8.19,176.0
2551,,247720,Agricola: Bubulcus Deck,12,120,1,6,[],"['Expansion for Base-game', 'Farming']",0.0,2018,5.5760000000000005,8.25,39.0
2552,,271664,Euphoria: Ignorance Is Bliss,10,90,1,6,"['Dice Rolling', 'Hand Management', 'Set Collection', 'Worker Placement']","['Dice', 'Economic', 'Expansion for Base-game', 'Science Fiction']",3.0,2019,5.648,7.98,81.0
2553,8409.0,171742,"Lion of Judah: The War for Ethiopia, 1935-1941",0,240,2,0,['Hex-and-Counter'],"['Wargame', 'World War II']",3.3333,2017,5.558,7.61,32.0
2554,6794.0,189610,Vs System 2PCG: The Defenders,0,60,2,4,"['Hand Management', 'Variable Player Powers']","['Card Game', 'Comic Book / Strip', 'Fighting']",0.0,2016,5.59,7.69,60.0
2555,9679.0,198328,Clue: Game of Thrones,18,60,2,6,['Memory'],['Movies / TV / Radio theme'],2.3333,2016,5.541,6.36,96.0
2556,1560.0,245354,Unlock! The Adventurers of Oz,10,60,1,6,"['Cooperative Play', 'Storytelling']","['Card Game', 'Exploration', 'Puzzle', 'Real-time']",2.9,2018,6.2010000000000005,7.61,621.0
2557,,220188,Smash Up: Sheep,12,0,2,4,"['Area Control / Area Influence', 'Hand Management', 'Take That', 'Variable Player Powers']","['Animals', 'Card Game', 'Expansion for Base-game']",2.0,2017,5.856,7.42,309.0
2558,,234158,Rajas of the Ganges: Mango Village,10,75,2,4,"['Dice Rolling', 'Worker Placement']","['Expansion for Base-game', 'Territory Building']",3.0,2017,5.667999999999999,7.7,109.0
2559,,168425,Bohnanza: Princes & Pirates,13,45,2,7,"['Hand Management', 'Set Collection', 'Trading']","['Card Game', 'Farming', 'Negotiation']",2.0,2015,5.5360000000000005,6.38,58.0
2560,3823.0,198414,Dwarven Smithy,14,90,2,4,"['Hand Management', 'Set Collection']","['Card Game', 'Fantasy']",2.5833,2018,5.744,7.72,199.0
2561,7836.0,200672,Vs System 2PCG: The Alien Battles,12,30,2,2,"['Deck / Pool Building', 'Variable Player Powers']","['Card Game', 'Fighting', 'Movies / TV / Radio theme', 'Science Fiction']",2.0,2016,5.567,7.37,47.0
2562,,177903,Dominion: Guilds & Cornucopia,13,30,2,4,"['Card Drafting', 'Deck / Pool Building', 'Hand Management']","['Card Game', 'Expansion for Base-game', 'Medieval']",2.6667,2015,5.901,8.14,254.0
2563,,180942,Dark Gothic: Colonial Horror,12,60,2,3,['Deck / Pool Building'],"['Card Game', 'Horror']",2.0,2015,5.699,7.5,136.0
2564,16215.0,198059,Twist of Fate,10,45,2,4,"['Hand Management', 'Take That']","['Card Game', 'Educational', 'Novel-based']",1.0,2016,5.459,5.05,119.0
2565,,186822,Alone in the Storm: Solo Play Expansion for War Storm Series,0,0,1,2,"['Dice Rolling', 'Hex-and-Counter', 'Simulation']","['Expansion for Base-game', 'Wargame']",4.5,2018,5.544,8.58,30.0
2566,5482.0,179217,Wonky,8,30,2,99,"['Hand Management', 'Press Your Luck']","['Action / Dexterity', 'Card Game', 'Party Game']",1.0,2015,5.6339999999999995,6.41,231.0
2567,5573.0,198611,Mondrian: The Dice Game,10,30,2,4,['Hand Management'],"['Action / Dexterity', 'Dice']",1.2857,2016,5.631,6.35,245.0
2568,,210098,Circus Puppy,6,20,2,5,[],"['Action / Dexterity', 'Animals', ""Children's Game""]",0.0,2016,,5.54,24.0
2569,7414.0,161923,Switching Tracks,10,60,2,5,"['Pick-up and Deliver', 'Point to Point Movement', 'Route/Network Building', 'Variable Player Powers']","['Puzzle', 'Trains', 'Transportation']",2.3636,2015,5.575,6.52,96.0
2570,,165946,Green Berets: Vietnam,0,0,1,1,['Hex-and-Counter'],"['Vietnam War', 'Wargame']",2.3333,2015,,7.29,24.0
2571,6995.0,218314,3 Secrets,14,15,2,8,['Cooperative Play'],['Deduction'],1.6,2017,5.585,5.98,247.0
2572,10549.0,181670,Wolf & Hound,10,20,2,4,"['Hand Management', 'Partnerships']","['Animals', 'Card Game']",1.5,2016,5.5329999999999995,6.3,59.0
2573,15180.0,228501,60 Seconds to Save the World,0,0,2,6,"['Cooperative Play', 'Hand Management', 'Press Your Luck', 'Set Collection']",['Card Game'],0.0,2017,5.485,5.24,59.0
2574,8035.0,212401,Leningrad '41,10,120,1,2,"['Area Control / Area Influence', 'Area Movement', 'Dice Rolling', 'Secret Unit Deployment']","['Wargame', 'World War II']",2.8333,2017,5.563,8.43,33.0
2575,9384.0,248567,Star Trek: Galactic Enterprises,14,45,3,8,"['Auction/Bidding', 'Commodity Speculation', 'Trading']","['Bluffing', 'Economic', 'Movies / TV / Radio theme', 'Negotiation', 'Science Fiction']",2.0,2018,5.545,6.86,50.0
2576,8265.0,193121,Legends,9,60,2,4,"['Point to Point Movement', 'Set Collection', 'Time Track']",['Travel'],2.0,2016,5.56,6.37,94.0
2577,6397.0,228378,End of the Trail,10,40,1,4,"['Auction/Bidding', 'Hand Management', 'Memory', 'Modular Board', 'Press Your Luck', 'Set Collection']","['American West', 'Bluffing', 'Card Game', 'Exploration']",2.0,2018,5.601,7.17,113.0
2578,10967.0,189434,Lab Wars,12,60,2,4,"['Card Drafting', 'Hand Management', 'Rock-Paper-Scissors', 'Simulation']","['Educational', 'Party Game', 'Science Fiction']",2.0,2016,5.529,5.99,89.0
2579,,262381,Amazed: the Game,14,60,2,99,['Roll / Spin and Move'],['Puzzle'],0.0,2018,,4.81,26.0
2580,4855.0,233194,Banned Words,12,30,4,99,[],"['Party Game', 'Word Game']",1.0,2017,5.665,7.21,139.0
2581,5961.0,151683,Ars Universalis,10,45,2,4,"['Auction/Bidding', 'Pattern Building']","['Abstract Strategy', 'Educational', 'Medieval', 'Puzzle', 'Renaissance']",2.1667,2015,5.6160000000000005,7.16,108.0
2582,,186105,The Others: 7 Sins – Beta Team Expansion,14,0,2,5,"['Area Control / Area Influence', 'Dice Rolling', 'Modular Board', 'Variable Player Powers']","['Expansion for Base-game', 'Fighting', 'Horror']",3.0,2016,5.834,7.66,252.0
2583,5753.0,218957,Café Fatal,8,30,2,5,"['Area Control / Area Influence', 'Dice Rolling', 'Set Collection']",['Dice'],1.3333,2017,5.622999999999999,6.56,176.0
2584,7053.0,244795,Lost Cities: To Go,8,20,2,2,"['Press Your Luck', 'Set Collection']",[],1.0,2018,5.584,6.7,94.0
2585,,235803,Tash-Kalar: Arena of Legends – Etherweave,13,60,2,4,"['Area Control / Area Influence', 'Grid Movement', 'Hand Management', 'Pattern Building', 'Tile Placement', 'Variable Player Powers']","['Abstract Strategy', 'Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting']",4.0,2017,5.712000000000001,8.35,101.0
2586,7871.0,170431,King's Kilt,8,45,2,4,['Grid Movement'],['Card Game'],1.625,2015,5.566,6.09,158.0
2587,,181632,Rum & Bones: Mazu's Dreadful Curse,0,0,0,0,"['Action Point Allowance System', 'Area Control / Area Influence', 'Dice Rolling', 'Grid Movement', 'Variable Player Powers', 'Worker Placement']","['Fantasy', 'Miniatures', 'Nautical', 'Pirates']",2.1667,2015,5.729,7.67,157.0
2588,,200150,Dice City: Crossroads,0,60,1,4,"['Dice Rolling', 'Worker Placement']","['City Building', 'Expansion for Base-game', 'Medieval']",2.0,2016,5.761,7.24,220.0
2589,,169020,Star Wars: Armada – Imperial Fighter Squadrons Expansion Pack,14,120,2,2,"['Action / Movement Programming', 'Variable Phase Order']","['Expansion for Base-game', 'Miniatures', 'Science Fiction', 'Wargame']",2.6667,2015,5.8629999999999995,7.93,233.0
2590,10202.0,171431,The Maiden in the Forest,10,10,1,1,"['Area Control / Area Influence', 'Pattern Recognition', 'Set Collection']","['Abstract Strategy', 'Card Game', 'Fantasy', 'Print & Play']",2.0,2015,5.5360000000000005,6.47,64.0
2591,,253170,5-Minute Dungeon: Curses! Foiled Again!,8,30,2,6,"['Cooperative Play', 'Hand Management', 'Variable Player Powers']","['Card Game', 'Expansion for Base-game', 'Fantasy', 'Real-time']",1.0,2018,5.815,7.7,236.0
2592,5772.0,193327,The Golden Sails,12,35,2,4,"['Card Drafting', 'Memory', 'Set Collection']","['Card Game', 'Fantasy']",1.75,2016,5.622000000000001,6.89,120.0
2593,4907.0,220628,Stellium,10,60,2,4,"['Modular Board', 'Pattern Building']","['Abstract Strategy', 'Memory', 'Space Exploration']",3.0,2017,5.662000000000001,6.76,209.0
2594,,180588,Catacombs: Crypt of Shaurath,8,90,2,5,"['Partnerships', 'Player Elimination', 'Role Playing', 'Variable Player Powers']","['Action / Dexterity', 'Adventure', 'Expansion for Base-game', 'Fantasy', 'Fighting']",1.0,2015,5.612,7.66,67.0
2595,5955.0,223151,Entropy: Worlds Collide,12,40,2,4,"['Hand Management', 'Simultaneous Action Selection', 'Variable Player Powers']","['Bluffing', 'Card Game', 'Deduction', 'Science Fiction']",2.3333,2017,5.6160000000000005,6.48,166.0
2596,,199527,Dark Souls: The Board Game – Darkroot Expansion,0,0,1,4,"['Cooperative Play', 'Modular Board', 'Tile Placement']","['Expansion for Base-game', 'Exploration', 'Fantasy', 'Medieval', 'Miniatures', 'Video Game Theme']",0.0,2018,5.585,7.47,84.0
2597,,33157,Aviation Tycoon,14,60,2,5,"['Commodity Speculation', 'Variable Player Powers']","['Aviation / Flight', 'Economic']",2.0,2017,,5.72,25.0
2598,7813.0,176306,Conspiracy!,13,45,2,4,"['Hand Management', 'Set Collection']","['Card Game', 'Science Fiction']",2.0,2016,5.567,7.26,65.0
2599,13008.0,234052,Doomseeker,14,60,2,4,"['Betting/Wagering', 'Take That', 'Variable Player Powers']","['Card Game', 'Fantasy', 'Fighting']",1.6667,2018,5.51,5.95,54.0
2600,5385.0,216600,Fantastic Factories,14,60,1,5,"['Card Drafting', 'Dice Rolling', 'Hand Management', 'Simultaneous Action Selection', 'Worker Placement']","['Card Game', 'Dice']",2.5,2019,5.638999999999999,7.74,93.0
2601,16647.0,231954,Legends of the Hidden Temple,12,0,4,12,"['Cooperative Play', 'Dice Rolling']",['Party Game'],2.0,2017,5.433,4.09,70.0
2602,,233621,Century: Spice Road – Bonus Cards,8,45,2,5,"['Deck / Pool Building', 'Hand Management', 'Set Collection']","['Card Game', 'Economic', 'Expansion for Base-game', 'Medieval']",1.6667,2017,5.685,7.56,122.0
2603,8187.0,260239,Dicium,8,60,1,4,"['Area Movement', 'Dice Rolling', 'Roll / Spin and Move']","['Civilization', 'Dice', 'Exploration', 'Fighting', 'Game System', 'Racing']",2.0,2018,5.561,7.03,69.0
2604,5565.0,246873,"Konigsberg: The Soviet Attack on East Prussia, 1945",12,480,1,3,"['Chit-Pull System', 'Hex-and-Counter']","['Wargame', 'World War II']",2.5,2018,5.631,8.22,72.0
2605,4749.0,172207,Unspeakable Words: Deluxe Edition,10,30,2,8,"['Hand Management', 'Player Elimination']","['Card Game', 'Horror', 'Word Game']",1.25,2015,5.67,6.5,276.0
2606,4970.0,206169,Slide Blast,6,20,2,6,"['Hand Management', 'Tile Placement']","['Sports', 'Territory Building']",1.4,2016,5.6610000000000005,6.79,187.0
2607,10331.0,254230,Thieves,8,30,2,2,"['Dice Rolling', 'Grid Movement']",[],2.0,2018,5.535,6.83,68.0
2608,,211731,Scythe: Promo Pack #1 – Encounter Cards 29-32,14,115,1,5,"['Area Control / Area Influence', 'Grid Movement', 'Variable Player Powers']","['Civilization', 'Economic', 'Expansion for Base-game', 'Fighting', 'Territory Building']",3.0,2016,6.197,8.24,452.0
2609,,248951,Caverna: The Forgotten Folk – Halflings promo,12,210,1,7,"['Tile Placement', 'Variable Player Powers', 'Worker Placement']","['Animals', 'Economic', 'Expansion for Base-game', 'Fantasy', 'Farming']",0.0,2018,5.609,8.16,59.0
2610,8589.0,234946,Liberatores: The Conspiracy to Liberate Rome,13,60,3,6,"['Cooperative Play', 'Deck / Pool Building', 'Take That']","['Ancient', 'Deduction', 'Negotiation', 'Spies/Secret Agents']",3.0,2017,5.555,6.52,89.0
2611,10733.0,179973,GobbleStones,10,30,2,4,['Tile Placement'],[],1.75,2015,5.531000000000001,6.01,99.0
2612,4393.0,207951,Tintas,8,20,2,2,[],['Abstract Strategy'],1.2,2016,5.693,7.75,115.0
2613,,183431,Tajemnicze Domostwo: Ukryte Tropy,8,60,2,7,['Hand Management'],"['Deduction', 'Expansion for Base-game', 'Murder/Mystery']",1.0,2016,5.625,7.75,82.0
2614,7534.0,231966,Stworze,12,180,1,5,"['Area Movement', 'Card Drafting', 'Commodity Speculation', 'Secret Unit Deployment', 'Variable Player Powers', 'Worker Placement']","['Adventure', 'Ancient', 'Fantasy', 'Mythology']",2.9167,2017,5.572,6.36,219.0
2615,,122168,Brethren of the Coast,10,60,3,6,"['Hand Management', 'Worker Placement']","['Bluffing', 'Card Game', 'Pirates']",0.0,2016,,6.38,27.0
2616,,231476,Robotech: Attack on the SDF-1,12,160,1,5,"['Area Movement', 'Cooperative Play']",['Science Fiction'],2.0,2018,,7.45,20.0
2617,6512.0,191070,Dream Islands,8,30,2,4,"['Action Point Allowance System', 'Hand Management', 'Point to Point Movement']",[],1.875,2016,5.598,6.47,145.0
2618,,188000,Attack! Deluxe,10,240,2,6,"['Area Movement', 'Auction/Bidding', 'Dice Rolling', 'Hand Management', 'Player Elimination', 'Point to Point Movement', 'Set Collection', 'Trading']","['Economic', 'Expansion for Base-game', 'Miniatures', 'Negotiation', 'Political', 'Wargame', 'World War II']",2.0,2016,,6.2,21.0
2619,,185797,Robinson Crusoe: Schatzkiste,10,120,1,4,"['Cooperative Play', 'Dice Rolling', 'Modular Board', 'Simultaneous Action Selection', 'Tile Placement', 'Variable Player Powers', 'Worker Placement']","['Adventure', 'Expansion for Base-game', 'Exploration', 'Novel-based']",4.0,2015,5.729,8.03,129.0
2620,6405.0,229965,Fantastiqa Rival Realms,10,30,1,2,"['Area Movement', 'Hand Management', 'Pattern Building', 'Set Collection']","['Adventure', 'Card Game', 'Exploration', 'Fantasy', 'Puzzle']",2.25,2018,5.6,7.21,89.0
2621,,58961,A Game of Thrones: The Card Game – Wolves of the North,13,60,2,4,"['Card Drafting', 'Hand Management', 'Simultaneous Action Selection', 'Variable Player Powers']","['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Medieval', 'Negotiation', 'Novel-based']",1.6667,2009,5.7410000000000005,7.98,141.0
2622,,205324,Tragedy Looper: Cosmic Evil,14,120,2,4,"['Grid Movement', 'Memory', 'Partnerships']","['Bluffing', 'Deduction', 'Expansion for Base-game', 'Murder/Mystery']",0.0,2016,5.599,8.13,52.0
2623,15306.0,195545,Oppai Go,16,30,2,4,"['Hand Management', 'Take That', 'Variable Phase Order']","['Card Game', 'Mature / Adult', 'Party Game']",1.6667,2016,5.483,5.42,55.0
2624,9550.0,228882,Lagerstätten,12,120,3,5,"['Set Collection', 'Worker Placement']","['Exploration', 'Prehistoric']",3.0,2017,5.542999999999999,6.24,74.0
2625,5712.0,177877,SiXeS,12,45,3,8,"['Memory', 'Voting']","['Card Game', 'Party Game', 'Trivia', 'Word Game']",1.0,2016,5.625,7.27,111.0
2626,7615.0,230514,Tadmor,14,120,2,4,"['Action / Movement Programming', 'Set Collection', 'Trading', 'Worker Placement']","['Ancient', 'Arabian']",3.25,2017,5.571000000000001,7.33,62.0
2627,,228399,Okko Chronicles: Cycle of Water – Quest into Darkness,13,0,2,5,"['Dice Rolling', 'Modular Board', 'Role Playing', 'Variable Player Powers']","['Adventure', 'Comic Book / Strip', 'Fantasy', 'Miniatures']",0.0,2018,,9.39,19.0
2628,,181456,into the woods,10,20,1,1,"['Modular Board', 'Point to Point Movement']","['Exploration', 'Maze', 'Print & Play']",2.0,2015,,6.88,8.0
2629,5940.0,230751,Carcassonne für 2,7,25,2,2,"['Area Control / Area Influence', 'Tile Placement']","['City Building', 'Medieval', 'Territory Building']",1.6667,2017,5.617000000000001,7.18,106.0
2630,,207573,Istanbul: Caravan Leader Mini Expansion,0,0,0,0,[],['Expansion for Base-game'],1.0,2016,5.577000000000001,7.1,66.0
2631,6592.0,173337,Drachenhort,8,60,2,7,['Roll / Spin and Move'],"['Bluffing', 'Fantasy']",1.5,2015,5.595,6.7,113.0
2632,12881.0,201305,Running with the Bulls,8,60,2,6,['Dice Rolling'],"['Card Game', 'Dice']",1.25,2016,5.511,5.64,125.0
2633,,227847,"Brezhnev's War: NATO vs. the Warsaw Pact in Germany, 1980",12,360,1,2,['Hex-and-Counter'],"['Modern Warfare', 'Wargame']",2.0,2018,,5.87,25.0
2634,,193495,Flip City: Reuse,8,50,1,4,"['Deck / Pool Building', 'Press Your Luck']","['Card Game', 'City Building']",2.0,2016,5.699,6.65,277.0
2635,,168927,Star Wars: Armada – Victory-class Star Destroyer Expansion Pack,14,120,2,2,"['Action / Movement Programming', 'Variable Player Powers']","['Expansion for Base-game', 'Miniatures', 'Science Fiction', 'Wargame']",2.75,2015,5.774,7.8,185.0
2636,12057.0,180910,Chronicler,10,20,2,4,['Hand Management'],"['Card Game', 'Civilization']",1.7143,2015,5.519,5.86,83.0
2637,7074.0,232478,New Corp Order,12,45,1,4,"['Area Control / Area Influence', 'Grid Movement', 'Hand Management', 'Modular Board', 'Set Collection', 'Worker Placement']","['Abstract Strategy', 'Bluffing', 'Political', 'Spies/Secret Agents', 'Territory Building']",0.0,2018,5.582999999999999,7.12,76.0
2638,,179186,Zombicide: Black Plague Special Guest Box – Paul Bonner,10,0,1,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Expansion for Base-game', 'Fantasy', 'Horror', 'Miniatures', 'Zombies']",2.0,2015,5.92,7.89,303.0
2639,,184530,Qwixx: Big Points,8,0,2,5,['Dice Rolling'],['Expansion for Base-game'],1.2222,2015,5.771,7.09,249.0
2640,,164340,Sentinels of the Multiverse: Guise Hero Character,10,60,2,5,"['Cooperative Play', 'Hand Management', 'Variable Player Powers']","['Card Game', 'Comic Book / Strip', 'Expansion for Base-game', 'Fighting']",2.0769,2015,6.157,7.97,458.0
2641,13557.0,224751,ROBiTs,10,20,2,7,"['Card Drafting', 'Set Collection']",['Card Game'],1.0,2017,5.505,5.69,120.0
2642,7986.0,182487,Little Drop of Poison,12,30,3,8,"['Cooperative Play', 'Player Elimination', 'Set Collection']",['Card Game'],1.0,2015,5.564,6.12,171.0
2643,3711.0,172969,Pixel Tactics 5,12,45,2,2,"['Hand Management', 'Variable Player Powers']","['Card Game', 'Expansion for Base-game', 'Fantasy', 'Fighting', 'Video Game Theme']",2.6,2015,5.755,7.39,200.0
2644,11534.0,192283,Emojito!,7,30,2,14,"['Acting', 'Voting']",['Party Game'],1.0,2016,5.523,5.99,94.0
2645,16014.0,154901,The Fittest,13,45,4,6,"['Hand Management', 'Partnerships', 'Take That', 'Variable Player Powers', 'Voting']","['Bluffing', 'Card Game', 'Deduction', 'Negotiation']",1.6667,2015,5.466,4.97,70.0
2646,,229967,Vegas Wits & Wagers,6,30,5,21,['Betting/Wagering'],"['Bluffing', 'Educational', 'Expansion for Base-game', 'Party Game', 'Trivia']",1.4,2017,5.9079999999999995,7.91,257.0
2647,15712.0,166537,RuneCast,7,90,2,6,"['Campaign / Battle Card Driven', 'Cooperative Play', 'Dice Rolling', 'Hand Management']","['Adventure', 'Dice', 'Medieval', 'Mythology']",2.0,2015,5.475,5.15,44.0
2648,,249769,Android: Netrunner – Reign and Reverie,14,60,2,2,"['Action Point Allowance System', 'Deck / Pool Building', 'Hand Management', 'Secret Unit Deployment', 'Variable Player Powers']","['Bluffing', 'Card Game', 'Expansion for Base-game', 'Science Fiction']",0.0,2018,5.632000000000001,8.88,49.0
2649,,191361,Splendor: AsmOPlay Kit,10,30,2,4,"['Card Drafting', 'Set Collection']",['Card Game'],0.0,2015,5.581,7.88,45.0
2650,8715.0,248641,Monsterpocalypse Miniatures Game,0,90,0,0,['Dice Rolling'],"['Fighting', 'Miniatures', 'Science Fiction']",3.0,2018,5.553999999999999,8.16,33.0
2651,,210039,War of the Ring: Warriors of Middle-earth – Tidings Not Burdens Mini-Expansion,12,180,2,4,"['Area Control / Area Influence', 'Area Movement', 'Dice Rolling', 'Hand Management', 'Variable Phase Order']","['Adventure', 'Dice', 'Expansion for Base-game', 'Fantasy', 'Miniatures', 'Novel-based', 'Territory Building', 'Wargame']",2.0,2016,5.525,5.96,82.0
2652,8185.0,256538,Home Alone Game,8,20,2,4,[],['Movies / TV / Radio theme'],1.3333,2018,5.561,6.67,73.0
2653,,259121,Less Than 60 Miles,16,600,1,4,"['Hex-and-Counter', 'Simulation']","['Modern Warfare', 'Wargame']",3.0,2018,,8.54,13.0
2654,,179256,Zombicide: Black Plague Special Guest Box – Adrian Smith,10,0,1,6,"['Action Point Allowance System', 'Cooperative Play', 'Dice Rolling', 'Hand Management', 'Modular Board', 'Variable Player Powers']","['Expansion for Base-game', 'Fantasy', 'Horror', 'Miniatures', 'Zombies']",2.0,2015,5.645,7.8,95.0
2655,,232000,Fabled Fruit: The Lime Expansion,8,25,2,5,"['Set Collection', 'Worker Placement']","['Animals', 'Card Game', 'Expansion for Base-game']",0.0,2017,5.6339999999999995,7.6,90.0
2656,8882.0,169555,Emergents: Genesis – The Deckbuilding Game,12,30,2,4,"['Deck / Pool Building', 'Player Elimination']","['Card Game', 'Comic Book / Strip', 'Fighting', 'Science Fiction']",2.6,2015,5.551,6.79,69.0
2657,5180.0,207487,Freak Shop,8,30,2,5,"['Set Collection', 'Trading']",['Card Game'],1.3,2016,5.648,6.59,197.0
2658,,215409,Escape Room: The Game – Murder Mystery,16,60,3,5,['Cooperative Play'],"['Deduction', 'Expansion for Base-game', 'Puzzle', 'Real-time']",3.0,2016,5.734,6.77,267.0
2659,7376.0,158916,TAJ,10,10,2,4,['Voting'],['Negotiation'],2.2222,2015,5.575,6.12,189.0
2660,,205283,Legendary Encounters: ALIEN Conversion Kit,17,120,1,5,['Deck / Pool Building'],['Card Game'],0.0,2015,5.561,7.5,38.0
